id,emptitle,grade,homeownership,issuedate,loanstatus,memberid,purpose,subgrade,term,verificationstatus,annualincome,dti,installment,intrate,loanamount,totalacc,totalpayment
723733,Costco Wholesale,A,MORTGAGE,7/11/2024,Fully Paid,918757,car,A4,36 months,Source Verified,94128,0.1943,136.45,0.0729,4400,25,4912
643501,Housing Authority of CityNew Britain,A,MORTGAGE,6/11/2024,Fully Paid,819057,car,A4,36 months,Source Verified,88000,0.2482,116.54,0.0654,3800,55,4195
496217,"iLumen, Inc.",A,MORTGAGE,4/10/2024,Fully Paid,635775,car,A4,36 months,Source Verified,45996,0.0765,195.99,0.0751,6300,17,7056
660042,Colonial Heights City Schools,A,MORTGAGE,5/11/2024,Fully Paid,844184,car,A2,36 months,Source Verified,55000,0.041,97.05,0.0579,3200,14,3494
679353,University of Chicago,A,MORTGAGE,1/11/2024,Fully Paid,867842,car,A2,36 months,Source Verified,198171.96,0.1474,151.64,0.0579,5000,32,5459
692011,"Twin Distributing, Inc",A,MORTGAGE,9/11/2024,Fully Paid,882637,car,A3,36 months,Source Verified,51000,0.0647,203.55,0.0692,6600,20,7328
725675,Ingram Insurance Agency,A,MORTGAGE,7/11/2024,Fully Paid,920962,car,A1,36 months,Source Verified,54000,0.2084,90.48,0.0542,3000,19,3027
691491,Controlled Automation,A,MORTGAGE,11/11/2024,Fully Paid,882073,car,A5,36 months,Source Verified,90000,0.1223,448.99,0.0766,14400,19,15533
641920,Indian Health Services,A,MORTGAGE,7/11/2024,Fully Paid,821679,car,A2,36 months,Source Verified,52500,0.2448,212.29,0.0579,7000,29,7577
702373,Town of Mansfield,A,MORTGAGE,9/11/2024,Fully Paid,894224,car,A1,36 months,Source Verified,54000,0.0467,144.77,0.0542,4800,32,5136
665020,Benfield Lighting Inc.,A,MORTGAGE,7/11/2024,Fully Paid,850287,car,A3,36 months,Source Verified,180000,0.1083,262.15,0.0692,8500,38,9438
717861,Examinetics,A,MORTGAGE,9/11/2024,Fully Paid,911999,car,A2,36 months,Source Verified,30000,0.044,115.25,0.0579,3800,29,4047
722833,State Farm,A,MORTGAGE,1/11/2024,Fully Paid,917700,car,A4,36 months,Source Verified,50400,0,93.03,0.0729,3000,7,3344
395220,RGA Wealth Management,A,MORTGAGE,12/9/2024,Fully Paid,434489,car,A2,36 months,Source Verified,200004,0.0561,187.15,0.0768,6000,15,6734
678788,okonite cables,B,MORTGAGE,10/11/2024,Fully Paid,867167,car,B2,36 months,Source Verified,40800,0.1868,335.58,0.1,10400,6,12081
713465,lowes,B,MORTGAGE,9/11/2024,Fully Paid,906697,car,B5,36 months,Source Verified,60000,0.026,229.54,0.1111,7000,24,8263
649708,United States Navy,B,MORTGAGE,8/11/2024,Fully Paid,831160,car,B4,36 months,Source Verified,26400,0.1936,130.47,0.1074,4000,14,4665
388494,Mt. Clemens General Hospital,B,MORTGAGE,2/9/2024,Fully Paid,421995,car,B5,36 months,Source Verified,45204,0.2095,158.25,0.1221,4750,49,5612
726304,Army National Guard,B,MORTGAGE,11/11/2024,Fully Paid,921655,car,B3,36 months,Source Verified,113316,0.2171,97.33,0.1037,3000,53,3169
710553,SSJID,B,MORTGAGE,11/11/2024,Fully Paid,903319,car,B5,36 months,Source Verified,97000,0.0605,262.33,0.1111,8000,29,8863
741771,Andrews Restaurant Supply,B,MORTGAGE,1/11/2024,Fully Paid,939758,car,B4,36 months,Source Verified,42000,0.0114,39.57,0.1149,1200,10,1343
689989,self,B,MORTGAGE,5/11/2024,Fully Paid,880319,car,B1,36 months,Source Verified,156000,0.2482,320.94,0.0963,10000,48,11412
690766,SGT,C,MORTGAGE,2/11/2024,Fully Paid,881226,car,C2,36 months,Source Verified,114600,0.2462,337.23,0.1306,10000,45,10519
661584,MENGESROLLER.COM,C,MORTGAGE,1/11/2024,Fully Paid,846087,car,C3,36 months,Source Verified,85000,0.1803,74.59,0.1343,2200,29,2683
715657,Berkeley SD 87,D,MORTGAGE,4/11/2024,Fully Paid,909324,car,D3,36 months,Source Verified,104606,0.1419,174.02,0.1528,5000,40,6205
645820,LAWS ELECTRONCS,D,MORTGAGE,4/11/2024,Fully Paid,826337,car,D1,36 months,Source Verified,60000,0.2396,167.69,0.1409,4900,45,6037
735317,Coalinga State Hospital,A,OWN,2/11/2024,Fully Paid,931992,car,A3,36 months,Source Verified,104000,0.0053,308.41,0.0692,10000,15,10374
392880,Project IMPACT,A,OWN,3/9/2024,Fully Paid,430130,car,A5,36 months,Source Verified,56996,0.1072,307.31,0.0963,9575,15,10995
656319,Columbus State Uni.,A,OWN,7/11/2024,Fully Paid,839434,car,A2,36 months,Source Verified,26400,0.2159,242.62,0.0579,8000,10,8734
649075,SAM'S TOWN HOTEL,B,OWN,9/11/2024,Fully Paid,830379,car,B4,36 months,Source Verified,28800,0.0321,195.7,0.1074,6000,7,7045
724744,Devan Acura,C,OWN,2/11/2024,Fully Paid,919898,car,C1,36 months,Source Verified,21600,0.0139,201.25,0.1268,6000,4,7245
507206,Rosenbauer General Safety,A,RENT,7/10/2024,Fully Paid,654092,car,A4,36 months,Source Verified,37000,0.1064,217.77,0.0751,7000,16,7128
667788,Law Office of Jillian Sidoti,A,RENT,6/11/2024,Fully Paid,853705,car,A5,36 months,Source Verified,30000,0.034,62.36,0.0766,2000,8,2245
660199,Stape & Gebeloff,A,RENT,4/11/2024,Fully Paid,844387,car,A2,36 months,Source Verified,33600,0.1171,145.57,0.0579,4800,16,5241
651550,Environ-Civil Engineering Ltd.,A,RENT,4/11/2024,Fully Paid,833428,car,A4,36 months,Source Verified,70000,0.1678,186.06,0.0729,6000,11,6512
670280,Visual Elements,A,RENT,11/11/2024,Fully Paid,856918,car,A4,36 months,Source Verified,144000,0.0785,179.86,0.0729,5800,33,6057
712616,The Green Solution,A,RENT,4/11/2024,Fully Paid,905745,car,A3,36 months,Source Verified,25200,0.1129,43.23,0.0699,1400,14,1556
712071,Brown and Caldwell,A,RENT,8/11/2024,Fully Paid,905116,car,A5,36 months,Source Verified,63533,0.1273,168.38,0.0766,5400,20,5866
726272,Sunbelt Staffing,A,RENT,9/11/2024,Fully Paid,921618,car,A5,36 months,Source Verified,57600,0.0052,249.44,0.0766,8000,16,8373
386100,medco health solutions,A,RENT,8/9/2024,Fully Paid,418187,car,A1,36 months,Source Verified,28800,0.1983,263.89,0.0737,8500,15,9500
385796,Advantage Data  Inc.,A,RENT,8/9/2024,Fully Paid,417660,car,A1,36 months,Source Verified,78000,0.0115,521.57,0.0737,16800,10,18776
725986,Camin Cargo Control,A,RENT,2/11/2024,Fully Paid,921308,car,A3,36 months,Source Verified,50000,0.006,123.37,0.0692,4000,6,4089
659208,MJ Tank Lines,B,RENT,9/11/2024,Fully Paid,843108,car,B3,36 months,Source Verified,50000,0.0958,97.33,0.1037,3000,27,3504
707388,Actionecho,B,RENT,6/11/2024,Fully Paid,899730,car,B2,36 months,Source Verified,45600,0.1442,290.41,0.1,9000,24,9143
389660,"David Fong, D.D.S.",B,RENT,2/9/2024,Fully Paid,424070,car,B5,36 months,Source Verified,51500,0.031,666.3,0.1221,20000,12,23987
664402,MillenWorks,B,RENT,9/11/2024,Fully Paid,849543,car,B1,36 months,Source Verified,62000,0.0279,256.76,0.0963,8000,8,9154
710582,Mattress Firm,B,RENT,10/11/2024,Fully Paid,903347,car,B4,36 months,Source Verified,54000,0.0709,130.47,0.1074,4000,24,4596
666141,Frank Felino Architect,B,RENT,9/11/2024,Fully Paid,851664,car,B5,36 months,Source Verified,36000,0.183,157.4,0.1111,4800,15,5051
698460,W Hotel,B,RENT,11/11/2024,Fully Paid,889906,car,B5,36 months,Source Verified,36000,0.1173,327.91,0.1111,10000,11,11996
680444,Pepsi Bottling Company,B,RENT,5/11/2024,Fully Paid,869249,car,B5,36 months,Source Verified,74880,0.2155,114.77,0.1111,3500,24,3683
740551,N W Service Enterprises INC,B,RENT,11/11/2024,Fully Paid,938281,car,B1,36 months,Source Verified,19200,0.0669,161.32,0.0999,5000,6,5807
726232,Owens Corning,B,RENT,8/11/2024,Fully Paid,921570,car,B4,36 months,Source Verified,40000,0.1929,212.01,0.1074,6500,18,7416
683909,Advanced Technology Services,B,RENT,11/11/2024,Fully Paid,873292,car,B3,36 months,Source Verified,40000,0.2274,81.11,0.1037,2500,23,2920
669286,pizza hut,B,RENT,5/11/2024,Fully Paid,855754,car,B2,36 months,Source Verified,14400,0.1933,96.81,0.1,3000,14,3485
390193,Group Acumen,B,RENT,4/9/2024,Fully Paid,425024,car,B2,36 months,Source Verified,72000,0.0373,312.21,0.1126,9500,25,11054
684571,TEL EXCEL INC,C,RENT,2/11/2024,Fully Paid,874062,car,C2,36 months,Source Verified,23766,0.0833,60.71,0.1306,1800,7,2018
495971,Miami air international,C,RENT,8/10/2024,Fully Paid,635400,car,C5,36 months,Source Verified,120000,0.1447,164.57,0.1422,4800,31,5924
639770,Injured Workers Pharmacy,C,RENT,7/11/2024,Fully Paid,819023,car,C3,36 months,Source Verified,23000,0.156,261.06,0.1298,7750,6,7835
720540,Adrian Yi,D,RENT,7/11/2024,Fully Paid,915008,car,D3,36 months,Source Verified,25000,0.0624,83.53,0.1528,2400,4,3037
384068,Brother Martin High School,D,RENT,5/9/2024,Fully Paid,414807,car,D4,36 months,Source Verified,33000,0.1178,156.12,0.1505,4500,31,5203
641341,Illinois Transport inc.,B,MORTGAGE,7/11/2024,Fully Paid,820949,car,B1,36 months,Source Verified,81000,0.0055,317.44,0.0888,10000,35,10580
682833,"Kimsey & DeBari, P.A.",C,MORTGAGE,4/11/2024,Fully Paid,872085,car,C5,36 months,Source Verified,125000,0.2419,507.06,0.1417,14800,21,16872
718797,bal gas propane,A,RENT,1/11/2024,Fully Paid,913058,car,A5,36 months,Source Verified,47000,0.0202,165.26,0.0766,5300,16,5843
679780,General Moly Inc,B,RENT,9/11/2024,Fully Paid,868413,car,B2,36 months,Source Verified,54000,0.1633,203.29,0.1,6300,38,7072
389170,Mahershalash LLC dba Frullati cafe,A,MORTGAGE,10/9/2024,Charged Off,423147,car,A2,36 months,Verified,69996,0.1262,374.29,0.0768,12000,35,3151
706518,Department of the Army,B,MORTGAGE,10/11/2024,Charged Off,898735,car,B1,36 months,Verified,98100,0.1769,224.66,0.0963,7000,23,5766
386587,Dept of Homeland Security,C,OTHER,12/9/2024,Charged Off,418979,car,C1,36 months,Verified,37800,0.1038,334.67,0.1253,10000,24,1098
472483,Jacob Inc,A,RENT,9/10/2024,Charged Off,596610,car,A1,36 months,Verified,54000,0.07,587.1,0.0705,19000,4,6337
388538,United Health Care,A,RENT,10/9/2024,Charged Off,422066,car,A4,36 months,Verified,63504,0.0835,527.13,0.0932,16500,30,5797
726300,jerry leigh,B,RENT,12/11/2024,Charged Off,921650,car,B3,36 months,Verified,27600,0.0174,324.42,0.1037,10000,10,762
393966,Self Employed,C,RENT,12/9/2024,Charged Off,432319,car,C2,36 months,Verified,58106,0.0023,168.09,0.1284,5000,16,1285
660819,"Nutrimedia, LLC",C,RENT,1/11/2024,Charged Off,845158,car,C2,36 months,Verified,84000,0.1899,337.23,0.1306,10000,10,2409
668490,AT&T,A,MORTGAGE,2/11/2024,Fully Paid,854716,car,A1,36 months,Verified,61200,0.0118,156.84,0.0542,5200,25,5441
714529,New York City Transit Authority,A,MORTGAGE,9/11/2024,Fully Paid,907955,car,A2,36 months,Verified,112200,0.0071,206.23,0.0579,6800,8,7424
685536,spins,A,MORTGAGE,7/11/2024,Fully Paid,875193,car,A4,36 months,Verified,115600,0.1043,307.78,0.0729,9925,32,11075
658407,Pellenc America Inc.,A,MORTGAGE,6/11/2024,Fully Paid,842051,car,A2,36 months,Verified,90000,0.0084,303.27,0.0579,10000,15,10918
657408,ThyssenKrupt Elevators Americas,A,MORTGAGE,1/11/2024,Fully Paid,840752,car,A4,36 months,Verified,150000,0.1268,93.03,0.0729,3000,36,3350
738407,US Postal Service,A,MORTGAGE,4/11/2024,Fully Paid,935771,car,A2,36 months,Verified,63600,0.0713,75.06,0.0579,2475,36,2689
696203,NYC trasit,A,MORTGAGE,9/11/2024,Fully Paid,887346,car,A3,36 months,Verified,65000,0.1625,154.21,0.0692,5000,18,5302
676417,The Palace Renaissance Royale,A,MORTGAGE,4/11/2024,Fully Paid,864401,car,A1,36 months,Verified,16000,0.081,219.42,0.0542,7275,26,7899
391892,PricewaterhouseCoopers LLP,A,MORTGAGE,8/9/2024,Fully Paid,428366,car,A1,36 months,Verified,117500,0.0861,543.3,0.0737,17500,28,19412
691483,"American Safety Council, Inc",B,MORTGAGE,12/11/2024,Fully Paid,882064,car,B5,36 months,Verified,50000,0.0511,196.75,0.1111,6000,5,7083
384951,Butler International,B,MORTGAGE,3/9/2024,Fully Paid,416398,car,B1,36 months,Verified,81204,0.0015,297.7,0.1095,9100,17,10717
663422,Bank of America,B,MORTGAGE,1/11/2024,Fully Paid,848319,car,B5,36 months,Verified,114000,0.0933,327.91,0.1111,10000,26,10094
369880,ARCADIS,B,MORTGAGE,7/9/2024,Fully Paid,386125,car,B4,36 months,Verified,84240,0.1033,464.3,0.1189,14000,15,14910
656846,Oasis Landscape Construction,B,MORTGAGE,5/11/2024,Fully Paid,840065,car,B1,36 months,Verified,66000,0.2284,224.66,0.0963,7000,22,8089
673339,RM Contracting SISCA Northeast,C,MORTGAGE,1/11/2024,Fully Paid,860660,car,C1,36 months,Verified,91200,0.1537,301.87,0.1268,9000,25,9992
660830,AON Corporation,C,MORTGAGE,5/11/2024,Fully Paid,845173,car,C2,36 months,Verified,77604,0.101,229.32,0.1306,6800,40,7882
382835,PALM BEACH GARDENS MED CTR,C,MORTGAGE,12/9/2024,Fully Paid,412725,car,C4,36 months,Verified,92000,0.0473,237.46,0.1347,7000,28,8433
676382,UPS,D,MORTGAGE,6/11/2024,Fully Paid,864357,car,D2,36 months,Verified,57000,0.236,484.7,0.1491,14000,32,17328
483670,Nestle,A,OWN,2/10/2024,Fully Paid,615544,car,A2,36 months,Verified,53000,0.2355,103.08,0.0676,3350,20,3405
470305,WinWare,A,OWN,10/10/2024,Fully Paid,593718,car,A3,36 months,Verified,75000,0.1538,636.86,0.0774,20400,24,22928
708444,Department of Defense,B,OWN,5/11/2024,Fully Paid,900937,car,B1,36 months,Verified,96000,0.086,96.29,0.0963,3000,27,3466
657199,Department of Homeland Security,A,RENT,12/11/2024,Fully Paid,840508,car,A4,36 months,Verified,75000,0.0947,108.54,0.0729,3500,8,3752
372825,Office Depot,A,RENT,12/9/2024,Fully Paid,392055,car,A3,36 months,Verified,27996,0.0784,115.95,0.08,3700,10,4004
370963,Princeton University,A,RENT,4/9/2024,Fully Paid,382507,car,A5,36 months,Verified,30500,0.144,96.29,0.0963,3000,21,3466
671996,Marriott International,A,RENT,9/11/2024,Fully Paid,859068,car,A5,36 months,Verified,42000,0.0323,171.49,0.0766,5500,11,6152
390440,Visa,B,RENT,2/9/2024,Fully Paid,425464,car,B3,36 months,Verified,300000,0.076,528.22,0.1158,16000,21,18966
502320,"KPMG, LLP",B,RENT,11/10/2024,Fully Paid,645916,car,B1,36 months,Verified,53000,0.1872,225.48,0.0988,7000,9,8036
647208,Citibank,C,RENT,6/11/2024,Fully Paid,828056,car,C4,36 months,Verified,57450,0.1638,67.73,0.1335,2000,31,2438
390162,Microsoft,D,RENT,8/9/2024,Fully Paid,424961,car,D2,36 months,Verified,75764,0.114,51.58,0.1442,1500,13,1602
376056,Citrix Systems Inc,D,RENT,4/9/2024,Fully Paid,396930,car,D5,36 months,Verified,75000,0.1003,278.77,0.1537,8000,15,10036
642223,Reddwerks Corporation,E,RENT,7/11/2024,Fully Paid,822027,car,E3,36 months,Verified,125000,0.026,857.34,0.1714,24000,3,28541
373982,Herman Cook Volkswagen,B,MORTGAGE,8/9/2024,Fully Paid,394029,car,B3,36 months,Verified,75333,0.0981,495.21,0.1158,15000,20,17827
660921,mts,A,RENT,11/11/2024,Fully Paid,845282,car,A5,36 months,Verified,107500,0.284,311.8,0.0766,10000,30,11226
725193,Memorial Health system,B,MORTGAGE,3/11/2024,Charged Off,920406,car,B3,60 months,Not Verified,60000,0.0934,192.87,0.1037,9000,43,9158
703840,Aries Marine,B,MORTGAGE,2/11/2024,Charged Off,895870,car,B5,60 months,Not Verified,33600,0.1096,185.28,0.1111,8500,14,8049
673623,"JDA Software Group, Inc.",C,MORTGAGE,7/11/2024,Charged Off,861005,car,C1,60 months,Not Verified,99996,0.1284,121.99,0.1268,5400,15,1698
708174,BOYD BROS,C,MORTGAGE,1/11/2024,Charged Off,900641,car,C4,60 months,Not Verified,34800,0.1266,38.81,0.138,1675,16,1669
668271,peak mobility,C,MORTGAGE,7/11/2024,Charged Off,854430,car,C4,60 months,Not Verified,42000,0.2023,88.03,0.138,3800,28,2817
653096,brierley electric,C,MORTGAGE,11/11/2024,Charged Off,835232,car,C3,60 months,Not Verified,96000,0.1122,183.8,0.1343,8000,33,7319
678111,Pala Casino,B,RENT,10/11/2024,Charged Off,866360,car,B5,60 months,Not Verified,38400,0.0359,143.87,0.1111,6600,12,3427
669087,cb richard ellis,C,RENT,5/11/2024,Charged Off,855517,car,C3,60 months,Not Verified,75600,0.149,66.63,0.1343,2900,38,2148
729869,Newcomb Spring,A,MORTGAGE,5/11/2024,Fully Paid,925682,car,A4,60 months,Not Verified,90000,0.0373,99.7,0.0729,5000,21,5981
704853,The Markets llc.,A,MORTGAGE,1/11/2024,Fully Paid,896878,car,A4,60 months,Not Verified,43872,0.0741,49.85,0.0729,2500,31,2991
685481,atmos energy,A,MORTGAGE,2/11/2024,Fully Paid,875128,car,A5,60 months,Not Verified,50400,0.1033,96.55,0.0766,4800,20,5788
729609,FL Dept of Corrections,A,MORTGAGE,1/11/2024,Fully Paid,925403,car,A5,60 months,Not Verified,43000,0.0324,150.86,0.0766,7500,22,9051
732169,polker design services,A,MORTGAGE,12/11/2024,Fully Paid,928336,car,A5,60 months,Not Verified,38400,0.0272,85.49,0.0766,4250,18,5129
696618,Crane America,A,MORTGAGE,2/11/2024,Fully Paid,887801,car,A5,60 months,Not Verified,42000,0.0343,160.92,0.0766,8000,22,9615
688516,US Postal Service,A,MORTGAGE,6/11/2024,Fully Paid,878671,car,A4,60 months,Not Verified,49200,0.0332,99.7,0.0729,5000,32,5981
676647,Knepper Press,A,MORTGAGE,11/11/2024,Fully Paid,864656,car,A4,60 months,Not Verified,61200,0.0492,99.7,0.0729,5000,28,5981
692746,Contour Global,B,MORTGAGE,5/11/2024,Fully Paid,883495,car,B4,60 months,Not Verified,50000,0.1781,118.88,0.1074,5500,15,6321
732286,EIMC,B,MORTGAGE,10/11/2024,Fully Paid,928475,car,B1,60 months,Not Verified,48000,0.1977,126.4,0.0963,6000,17,7583
707040,Constellation Energy,B,MORTGAGE,9/11/2024,Fully Paid,899341,car,B2,60 months,Not Verified,90000,0.1185,106.24,0.1,5000,35,6291
738492,washington honda,B,MORTGAGE,2/11/2024,Fully Paid,935877,car,B2,60 months,Not Verified,43000,0.1334,191.23,0.1,9000,20,9075
683681,Drucker and Falk,B,MORTGAGE,4/11/2024,Fully Paid,873036,car,B3,60 months,Not Verified,47472,0.1557,120.01,0.1037,5600,32,7200
681450,Sprockets LLC,B,MORTGAGE,7/11/2024,Fully Paid,870475,car,B1,60 months,Not Verified,63600,0.0583,147.46,0.0963,7000,29,8558
661768,Livable Forest Fence,B,MORTGAGE,1/11/2024,Fully Paid,846309,car,B2,60 months,Not Verified,70800,0.0139,76.49,0.1,3600,6,4533
642501,custom machine and fabrication,B,MORTGAGE,9/11/2024,Fully Paid,822356,car,B3,60 months,Not Verified,62000,0.1094,189.55,0.0962,9000,18,11144
736337,URS,B,MORTGAGE,10/11/2024,Fully Paid,933213,car,B2,60 months,Not Verified,72000,0.1792,254.97,0.1,12000,20,15298
733213,Milla Construction Systems,B,MORTGAGE,9/11/2024,Fully Paid,929554,car,B2,60 months,Not Verified,40800,0.0888,127.49,0.1,6000,23,6290
684223,Suburban Sanitation,B,MORTGAGE,10/11/2024,Fully Paid,873657,car,B5,60 months,Not Verified,43000,0.2553,108.99,0.1111,5000,20,6539
729542,Engility,B,MORTGAGE,10/11/2024,Fully Paid,925331,car,B3,60 months,Not Verified,103200,0.0203,47.15,0.1037,2200,22,2829
644325,Center Mfg,B,MORTGAGE,10/11/2024,Fully Paid,824512,car,B1,60 months,Not Verified,54000,0.0264,124.21,0.0888,6000,19,7389
645312,HILLMAN GROUP,B,MORTGAGE,3/11/2024,Fully Paid,825729,car,B4,60 months,Not Verified,38000,0.1781,191.18,0.0999,9000,34,11359
698952,RCGroups.com,B,MORTGAGE,6/11/2024,Fully Paid,890448,car,B3,60 months,Not Verified,48000,0.1225,192.87,0.1037,9000,26,11143
697165,aldridge gardens,B,MORTGAGE,8/11/2024,Fully Paid,875873,car,B3,60 months,Not Verified,105600,0.1475,90.01,0.1037,4200,40,5400
695951,Independent Group Realty,B,MORTGAGE,5/11/2024,Fully Paid,887079,car,B2,60 months,Not Verified,31500,0.2484,63.75,0.1,3000,35,3599
696580,angelo elia,C,MORTGAGE,6/11/2024,Fully Paid,887758,car,C2,60 months,Not Verified,81600,0.1371,136.71,0.1306,6000,9,8202
716578,Comcast,C,MORTGAGE,5/11/2024,Fully Paid,910476,car,C2,60 months,Not Verified,78000,0.0083,136.71,0.1306,6000,19,6066
692602,yrc,C,MORTGAGE,10/11/2024,Fully Paid,883287,car,C5,60 months,Not Verified,45000,0.1707,46.72,0.1417,2000,43,2664
716380,MI Department of Treasury,C,MORTGAGE,1/11/2024,Fully Paid,910235,car,C1,60 months,Not Verified,78000,0.2775,101.66,0.1268,4500,62,6099
711388,bikram yoga boca raton,C,MORTGAGE,7/11/2024,Fully Paid,904338,car,C2,60 months,Not Verified,48000,0.0928,102.53,0.1306,4500,8,4984
709197,BICE UNIVERSAL,D,MORTGAGE,3/11/2024,Fully Paid,901792,car,D2,60 months,Not Verified,65000,0.1091,189.95,0.1491,8000,17,11396
710985,pan american tool corp,D,MORTGAGE,4/11/2024,Fully Paid,903810,car,D4,60 months,Not Verified,58800,0.0939,120.67,0.1565,5000,23,7095
696558,Servpro of St. George,D,MORTGAGE,1/11/2024,Fully Paid,887734,car,D5,60 months,Not Verified,95000,0.1329,316.28,0.1602,13000,13,14800
723350,City of Moultrie,D,MORTGAGE,10/11/2024,Fully Paid,918278,car,D3,60 months,Not Verified,41280,0.1814,63.44,0.1528,2650,31,3142
682316,"caci, us goverment contractor",D,MORTGAGE,10/11/2024,Fully Paid,871460,car,D5,60 months,Not Verified,60000,0.1062,364.94,0.1602,15000,30,17077
643306,Self,E,MORTGAGE,3/11/2024,Fully Paid,823300,car,E1,60 months,Not Verified,140000,0.0788,145.75,0.1595,6000,22,8688
661207,Fairleigh Dickinson University,B,OWN,10/11/2024,Fully Paid,845623,car,B1,60 months,Not Verified,85460,0.064,126.4,0.0963,6000,26,6143
686253,Boathouse Waterfront Dining,C,OWN,8/11/2024,Fully Paid,876032,car,C3,60 months,Not Verified,22800,0.0589,129.23,0.1343,5625,7,5991
705174,Dr.Andriani's,C,OWN,3/11/2024,Fully Paid,897228,car,C5,60 months,Not Verified,60000,0.14,256.93,0.1417,11000,20,13926
666496,Roys Body Shop,D,OWN,12/11/2024,Fully Paid,852104,car,D3,60 months,Not Verified,35000,0.2475,124.48,0.1528,5200,28,7074
698465,northside veterinary clinic,E,OWN,11/11/2024,Fully Paid,889911,car,E1,60 months,Not Verified,25000,0.1349,78.5,0.164,3200,7,4135
706692,sullivan tire,A,RENT,12/11/2024,Fully Paid,898928,car,A5,60 months,Not Verified,27600,0.0961,40.23,0.0766,2000,10,2414
717347,Sargent Manufacturing Co.,B,RENT,11/11/2024,Fully Paid,911416,car,B3,60 months,Not Verified,62500,0.1004,60.01,0.1037,2800,24,3600
